Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
Pos Con,,,
Max Conc,Exp Time,Temp,Cell Viab
3,10,25.5,0.94139636122615
3,10,25.5,0.91414363308078
3,10,25.5,0.92327409453966
3,10,25.5,1.0280999414308
3,30,25,0.94691712354561
3,30,25,0.85422201775911
3,30,25,1.0673967606379
3,30,25,1.0122011168112
3,30,25,0.92753968208969
3,60,24.9,0.76524875325306
3,60,24.9,0.92690283629707
3,60,24.9,1.0015480971826
3,60,24.9,1.0087667759673
3,60,24.9,0.83416509836407
5,5,22.9,1.036759628222
5,5,22.9,1.0138402139314
5,5,22.9,1.0293579138061
5,5,22.9,1.0975112619767
5,5,22.9,0.85115811155158
5,10,25.3,0.72564192499229
5,10,25.3,0.91794567143226
5,10,25.3,1.0952256202512
5,10,25.3,1.0461750492816
5,10,25.3,0.89357065825594
5,30,25.1,0.65291994088974
5,30,25.1,0.81058110651938
5,30,25.1,0.90629497779003
5,30,25.1,0.75298170768808
5,30,25.1,0.71681367639992
5,60,24.3,0.023116796869925
5,60,24.3,0.29739645244756
5,60,24.3,0.081359498183191
5,60,24.3,0.063024818202224
5,60,24.3,0.10436771961491
7,5,24.1,0.067198381142602
7,5,24.1,0.079301189607092
7,5,24.1,0.24042530921872
7,5,24.1,0.17627482437053
7,5,24.1,0.094356178109572
7,10,26.5,0.0036058194041568
7,10,26.5,0.0052280847562392
7,10,26.5,0.0070204471688451
7,10,26.5,0.0029608313514618
7,10,26.5,0.0058648866450877
7,30,25.4,0.0036512154584125
7,30,25.4,0.0061029131625653
7,30,25.4,0.003897547043094
7,30,25.4,0.0027120354591551
7,30,25.4,0.0021692532639274
7,60,25.15,0.0041350900290619
7,60,25.15,0.00045786413800857
7,60,25.15,0.0024642095223581
7,60,25.15,-0.00061858539740075
7,60,25.15,-0.0076875072422916
10,5,27,-0.0011652810448201
10,5,27,-0.0015511416288566
10,5,27,7.3017518717134E-5
10,5,27,-0.0025459248100344
10,5,27,-0.0014686091425504
10,10,27,0.00048560102190586
10,10,27,-0.0028256148023145
10,10,27,-0.00046717995424618
10,10,27,-0.00060878707490905
10,10,27,0.00012505080281913
10,30,27,5.8693613409588E-5
10,30,27,-0.0014975174735328
10,30,27,-0.0016128439458761
10,30,27,-0.0023017199319178
10,30,27,-0.0020204028649137
10,60,27.1,0.00031249205548288
10,60,27.1,-0.0025719063004395
10,60,27.1,-0.0023382964905889
10,60,27.1,-0.0037319939803514
10,60,27.1,-0.00035556566110957
EG,,,
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,1.0335960623748
1,5,23.9,1.089722337217
1,5,23.9,0.94842735390353
1,5,23.9,1.017805994996
1,5,23.9,0.6441014288489
1,10,26.6,1.1304894203472
1,10,26.6,0.97212285057085
1,10,26.6,1.040374400857
1,10,26.6,0.92488909311939
1,10,26.6,1.0367922995466
1,30,26.8,0.95278822870106
1,30,26.8,0.82086072615605
1,30,26.8,0.94341975588238
1,30,26.8,0.64484352839974
1,30,26.8,1.0295836185878
1,60,26.8,1.0912259798788
1,60,26.8,1.0401325640435
1,60,26.8,1.0270794913743
1,60,26.8,0.98744966638753
1,60,26.8,1.0482870323035
3,5,24.9,0.87233283218001
3,5,24.9,0.9613293796824
3,5,24.9,0.8210422549114
3,5,24.9,0.92404026582417
3,5,24.9,0.89514390313335
3,10,25.5,0.84330685585758
3,10,25.5,0.9424315769074
3,10,25.5,0.85137946527659
3,10,25.5,0.9063407338928
3,10,25.5,1.0040682295679
3,30,25,1.0051017971869
3,30,25,0.90876745472985
3,30,25,1.1295196296647
3,30,25,0.91972502778337
3,30,25,0.89571314684912
3,60,24.9,1.0212810539517
3,60,24.9,0.99308068569523
3,60,24.9,1.2109947679416
3,60,24.9,1.2011262082614
3,60,24.9,1.0877556308854
5,5,22.9,0.96229702161227
5,5,22.9,0.64129486762787
5,5,22.9,0.92130933762901
5,5,22.9,0.88409189863214
5,5,22.9,1.0714556828739
5,10,25.3,0.88206791848466
5,10,25.3,0.92423706594603
5,10,25.3,0.968516837537
5,10,25.3,0.91115446720027
5,10,25.3,0.60080169837533
5,30,25.1,1.0478634729712
5,30,25.1,1.0116333271645
5,30,25.1,0.80510691992579
5,30,25.1,0.97050108991709
5,30,25.1,1.1218429763779
5,60,24.3,0.821865633426
5,60,24.3,0.98030964103315
5,60,24.3,0.88061489654789
5,60,24.3,1.2241520831
5,60,24.3,1.2449887651082
7,5,24.1,0.79537963806072
7,5,24.1,0.9979243777207
7,5,24.1,0.99751226315818
7,5,24.1,0.92689857892714
7,5,24.1,0.90995333641005
7,10,26.5,0.94072404933531
7,10,26.5,0.80735169275031
7,10,26.5,0.82246253291497
7,10,26.5,0.90890022259294
7,10,26.5,1.0354849566035
7,30,25.4,1.0479170893602
7,30,25.4,0.91691839442019
7,30,25.4,1.0366196816653
7,30,25.4,1.0761655311989
